lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
,326,,,,,,,,,,,,,,,,,,,,,,,,,,,109,0.08669749647378922,866.9749145507812,0.08669749647378922,0.22958822548389435,0.22010307013988495,0.20447181165218353,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0095,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,329,0.08704964816570282,870.4964599609375,0.08704964816570282,0.24689136445522308,0.16832131147384644,0.10013656318187714,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08706940710544586,0.08704964816570282,109.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,109,,,,,,,,,,,,,
,329,,,,,,,,,,,,,,,,,,,,,,,,,,,110,0.08686894178390503,868.689453125,0.08686894178390503,0.23185504972934723,0.22386334836483002,0.20669835805892944,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0095,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,332,0.08709331601858139,870.9331665039062,0.08709331601858139,0.24184906482696533,0.1674749255180359,0.09984561055898666,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08708614110946655,0.08709331601858139,110.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,110,,,,,,,,,,,,,
,332,,,,,,,,,,,,,,,,,,,,,,,,,,,111,0.08677423000335693,867.7422485351562,0.08677423000335693,0.2316245287656784,0.22156542539596558,0.2071511596441269,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0095,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,335,0.08708170056343079,870.8169555664062,0.08708170056343079,0.24413904547691345,0.16493761539459229,0.09959816932678223,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08708303421735764,0.08708170056343079,111.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,111,,,,,,,,,,,,,
,335,,,,,,,,,,,,,,,,,,,,,,,,,,,112,0.08675110340118408,867.510986328125,0.08675110340118408,0.23192769289016724,0.22366690635681152,0.2078898400068283,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0095,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,338,0.08714289963245392,871.4290771484375,0.08714289963245392,0.23893778026103973,0.16100716590881348,0.0968356505036354,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08712494373321533,0.08714289963245392,112.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,112,,,,,,,,,,,,,
,338,,,,,,,,,,,,,,,,,,,,,,,,,,,113,0.08671104907989502,867.1105346679688,0.08671104907989502,0.23322434723377228,0.22679640352725983,0.21234732866287231,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0095,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,341,0.08716312795877457,871.6312255859375,0.08716312795877457,0.2379692643880844,0.1647808849811554,0.0906955748796463,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.0871516764163971,0.08716312795877457,113.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,113,,,,,,,,,,,,,
,341,,,,,,,,,,,,,,,,,,,,,,,,,,,114,0.0866844579577446,866.8445434570312,0.0866844579577446,0.23248745501041412,0.22708137333393097,0.21328870952129364,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0095,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,344,0.08709144592285156,870.9144287109375,0.08709144592285156,0.2430991232395172,0.16631194949150085,0.09830351918935776,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.0871095135807991,0.08709144592285156,114.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,114,,,,,,,,,,,,,
,344,,,,,,,,,,,,,,,,,,,,,,,,,,,115,0.08675476908683777,867.5476684570312,0.08675476908683777,0.23554374277591705,0.23230953514575958,0.214591383934021,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0095,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,347,0.08710865676403046,871.0865478515625,0.08710865676403046,0.24187308549880981,0.16281387209892273,0.09876298159360886,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08710891008377075,0.08710865676403046,115.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,115,,,,,,,,,,,,,
,347,,,,,,,,,,,,,,,,,,,,,,,,,,,116,0.08668140321969986,866.8140258789062,0.08668140321969986,0.23397882282733917,0.2362041026353836,0.21302597224712372,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0095,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,350,0.08701452612876892,870.145263671875,0.08701452612876892,0.24877463281154633,0.17111055552959442,0.10404066741466522,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08704284578561783,0.08701452612876892,116.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,116,,,,,,,,,,,,,
,350,,,,,,,,,,,,,,,,,,,,,,,,,,,117,0.08671059459447861,867.1058959960938,0.08671059459447861,0.2348756343126297,0.23522676527500153,0.2131277322769165,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0095,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,353,0.08710002899169922,871.000244140625,0.08710002899169922,0.24262619018554688,0.16254478693008423,0.09944329410791397,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.0870828777551651,0.08710002899169922,117.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,117,,,,,,,,,,,,,
,353,,,,,,,,,,,,,,,,,,,,,,,,,,,118,0.0866699293255806,866.6992797851562,0.0866699293255806,0.23819619417190552,0.23575188219547272,0.21333515644073486,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0095,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,356,0.08706106245517731,870.610595703125,0.08706106245517731,0.2447700798511505,0.1659996062517166,0.10350818186998367,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.0870676040649414,0.08706106245517731,118.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,118,,,,,,,,,,,,,
,356,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0.08680787682533264,868.0787963867188,0.08680787682533264,0.23371076583862305,0.23233884572982788,0.2139710932970047,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0095,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,359,0.08714517205953598,871.45166015625,0.08714517205953598,0.24202091991901398,0.16470088064670563,0.086605504155159,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08712190389633179,0.08714517205953598,119.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,119,,,,,,,,,,,,,
,359,,,,,,,,,,,,,,,,,,,,,,,,,,,120,0.08679672330617905,867.96728515625,0.08679672330617905,0.2289515882730484,0.22846265137195587,0.2066929191350937,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0095,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,362,0.08728484064340591,872.8484497070312,0.08728484064340591,0.23441803455352783,0.1519048660993576,0.07321891188621521,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.0872359573841095,0.08728484064340591,120.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,120,,,,,,,,,,,,,
,362,,,,,,,,,,,,,,,,,,,,,,,,,,,121,0.08673214167356491,867.3213500976562,0.08673214167356491,0.23130370676517487,0.23054637014865875,0.20926247537136078,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0095,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,365,0.08720193058252335,872.0193481445312,0.08720193058252335,0.236493781208992,0.161534383893013,0.08511938154697418,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08721213787794113,0.08720193058252335,121.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,121,,,,,,,,,,,,,
,365,,,,,,,,,,,,,,,,,,,,,,,,,,,122,0.08677687495946884,867.7687377929688,0.08677687495946884,0.23342736065387726,0.235345721244812,0.1972486823797226,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0095,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,368,0.08712582290172577,871.2582397460938,0.08712582290172577,0.2405531406402588,0.163313090801239,0.0964033380150795,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08715172111988068,0.08712582290172577,122.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,122,,,,,,,,,,,,,
,368,,,,,,,,,,,,,,,,,,,,,,,,,,,123,0.08690694719552994,869.0695190429688,0.08690694719552994,0.23100678622722626,0.23563049733638763,0.20445828139781952,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0095,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,371,0.08722158521413803,872.2158813476562,0.08722158521413803,0.23705820739269257,0.1577218621969223,0.08053243905305862,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08720062673091888,0.08722158521413803,123.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,123,,,,,,,,,,,,,
,371,,,,,,,,,,,,,,,,,,,,,,,,,,,124,0.08680987358093262,868.0986938476562,0.08680987358093262,0.23048798739910126,0.2332482933998108,0.20731021463871002,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.009025,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,374,0.0870792493224144,870.79248046875,0.0870792493224144,0.24665196239948273,0.16558004915714264,0.09436719119548798,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08711566030979156,0.0870792493224144,124.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,124,,,,,,,,,,,,,
,374,,,,,,,,,,,,,,,,,,,,,,,,,,,125,0.08688715100288391,868.87158203125,0.08688715100288391,0.2320215106010437,0.23605991899967194,0.21133673191070557,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.009025,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,377,0.08709078282117844,870.9078369140625,0.08709078282117844,0.24337288737297058,0.1666153073310852,0.0976552963256836,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08709824830293655,0.08709078282117844,125.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,125,,,,,,,,,,,,,
,377,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0.08697231858968735,869.72314453125,0.08697231858968735,0.2382001280784607,0.23817364871501923,0.21740375459194183,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.009025,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,380,0.08712460100650787,871.2459716796875,0.08712460100650787,0.24113832414150238,0.1634400188922882,0.09518606215715408,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08711669594049454,0.08712460100650787,126.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,126,,,,,,,,,,,,,
,380,,,,,,,,,,,,,,,,,,,,,,,,,,,127,0.08626667410135269,862.6668090820312,0.08626667410135269,0.23846937716007233,0.24173904955387115,0.2199142575263977,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.009025,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,383,0.08706583082675934,870.6582641601562,0.08706583082675934,0.24528345465660095,0.16687791049480438,0.10037174075841904,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08708108961582184,0.08706583082675934,127.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,127,,,,,,,,,,,,,
,383,,,,,,,,,,,,,,,,,,,,,,,,,,,128,0.08677330613136292,867.7330932617188,0.08677330613136292,0.23583383858203888,0.24242742359638214,0.22078967094421387,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.009025,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,386,0.08709927648305893,870.9927368164062,0.08709927648305893,0.24373172223567963,0.16596798598766327,0.09502817690372467,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08709382265806198,0.08709927648305893,128.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,128,,,,,,,,,,,,,
,386,,,,,,,,,,,,,,,,,,,,,,,,,,,129,0.0865989550948143,865.989501953125,0.0865989550948143,0.23845171928405762,0.23936980962753296,0.2211294323205948,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.009025,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,389,0.08711498230695724,871.1498413085938,0.08711498230695724,0.24324540793895721,0.1639283299446106,0.09284120053052902,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08710863441228867,0.08711498230695724,129.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,129,,,,,,,,,,,,,
,389,,,,,,,,,,,,,,,,,,,,,,,,,,,130,0.0867990031838417,867.9900512695312,0.0867990031838417,0.23897598683834076,0.24470336735248566,0.22547028958797455,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.009025,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,392,0.08706162869930267,870.6163330078125,0.08706162869930267,0.2481493353843689,0.16475746035575867,0.09670743346214294,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08707572519779205,0.08706162869930267,130.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,130,,,,,,,,,,,,,
,392,,,,,,,,,,,,,,,,,,,,,,,,,,,131,0.08671892434358597,867.1892700195312,0.08671892434358597,0.2411167174577713,0.24937546253204346,0.22296464443206787,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.00857375,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,395,0.08704797178506851,870.4796752929688,0.08704797178506851,0.2497727870941162,0.16791129112243652,0.09457479417324066,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08705629408359528,0.08704797178506851,131.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,131,,,,,,,,,,,,,
,395,,,,,,,,,,,,,,,,,,,,,,,,,,,132,0.08636348694562912,863.634765625,0.08636348694562912,0.241666778922081,0.24674610793590546,0.22340035438537598,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.00857375,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,398,0.08707121759653091,870.7122802734375,0.08707121759653091,0.24684812128543854,0.1621219515800476,0.09863044321537018,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08706673979759216,0.08707121759653091,132.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,132,,,,,,,,,,,,,
,398,,,,,,,,,,,,,,,,,,,,,,,,,,,133,0.0865676999092102,865.677001953125,0.0865676999092102,0.2428121715784073,0.24868370592594147,0.22342725098133087,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.00857375,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,401,0.08708100765943527,870.81005859375,0.08708100765943527,0.24628329277038574,0.16669774055480957,0.09386147558689117,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08707673102617264,0.08708100765943527,133.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,133,,,,,,,,,,,,,
,401,,,,,,,,,,,,,,,,,,,,,,,,,,,134,0.08681239932775497,868.1240234375,0.08681239932775497,0.24206401407718658,0.2549268901348114,0.23152287304401398,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.00857375,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,404,0.08705519139766693,870.5518798828125,0.08705519139766693,0.24954000115394592,0.16705383360385895,0.0937541276216507,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08706165850162506,0.08705519139766693,134.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,134,,,,,,,,,,,,,
,404,,,,,,,,,,,,,,,,,,,,,,,,,,,135,0.08650588989257812,865.0588989257812,0.08650588989257812,0.24241586029529572,0.25310084223747253,0.229345440864563,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.00857375,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,407,0.08705839514732361,870.583984375,0.08705839514732361,0.2476978451013565,0.16685090959072113,0.09707986563444138,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.0870593786239624,0.08705839514732361,135.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,135,,,,,,,,,,,,,
,407,,,,,,,,,,,,,,,,,,,,,,,,,,,136,0.08651632070541382,865.1632690429688,0.08651632070541382,0.24403810501098633,0.25536754727363586,0.22792796790599823,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.00857375,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,410,0.08708004653453827,870.8004760742188,0.08708004653453827,0.24830825626850128,0.16370892524719238,0.09181691706180573,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08707384765148163,0.08708004653453827,136.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,136,,,,,,,,,,,,,
,410,,,,,,,,,,,,,,,,,,,,,,,,,,,137,0.08669024705886841,866.9025268554688,0.08669024705886841,0.24467945098876953,0.2601569592952728,0.2313196063041687,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.00857375,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,413,0.08704018592834473,870.4019165039062,0.08704018592834473,0.25221607089042664,0.16732101142406464,0.09165122359991074,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08705028146505356,0.08704018592834473,137.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,137,,,,,,,,,,,,,
,413,,,,,,,,,,,,,,,,,,,,,,,,,,,138,0.08629284054040909,862.9284057617188,0.08629284054040909,0.24667732417583466,0.25664022564888,0.2308637648820877,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0081450625,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,416,0.08704531937837601,870.453125,0.08704531937837601,0.2485562413930893,0.16863277554512024,0.0975232794880867,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08704680949449539,0.08704531937837601,138.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,138,,,,,,,,,,,,,
,416,,,,,,,,,,,,,,,,,,,,,,,,,,,139,0.08659199625253677,865.9201049804688,0.08659199625253677,0.24584759771823883,0.2618614435195923,0.23183758556842804,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0081450625,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,419,0.08705394715070724,870.5394897460938,0.08705394715070724,0.250089168548584,0.16383887827396393,0.09507709741592407,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08705180883407593,0.08705394715070724,139.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,139,,,,,,,,,,,,,
,419,,,,,,,,,,,,,,,,,,,,,,,,,,,140,0.08620183914899826,862.0183715820312,0.08620183914899826,0.24355489015579224,0.2598777115345001,0.23129646480083466,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0081450625,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,422,0.08703801780939102,870.3801879882812,0.08703801780939102,0.2506135404109955,0.16936390101909637,0.09432582557201385,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08704215288162231,0.08703801780939102,140.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,140,,,,,,,,,,,,,
,422,,,,,,,,,,,,,,,,,,,,,,,,,,,141,0.08664604276418686,866.4603881835938,0.08664604276418686,0.24417294561862946,0.26170456409454346,0.23561452329158783,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0081450625,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,425,0.08703377097845078,870.3377685546875,0.08703377097845078,0.25046271085739136,0.1693471372127533,0.09596338123083115,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08703628927469254,0.08703377097845078,141.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,141,,,,,,,,,,,,,
,425,,,,,,,,,,,,,,,,,,,,,,,,,,,142,0.08638855069875717,863.8854370117188,0.08638855069875717,0.24655742943286896,0.2640175223350525,0.23151643574237823,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0081450625,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,428,0.08708880096673965,870.8880004882812,0.08708880096673965,0.2456291764974594,0.16394412517547607,0.09502977877855301,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08707304298877716,0.08708880096673965,142.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,142,,,,,,,,,,,,,
,428,,,,,,,,,,,,,,,,,,,,,,,,,,,143,0.08654201030731201,865.4201049804688,0.08654201030731201,0.24229444563388824,0.2632938623428345,0.2354317456483841,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0081450625,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,431,0.08706561475992203,870.6561279296875,0.08706561475992203,0.24871721863746643,0.16255289316177368,0.09586017578840256,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08706784248352051,0.08706561475992203,143.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,143,,,,,,,,,,,,,
,431,,,,,,,,,,,,,,,,,,,,,,,,,,,144,0.08661270886659622,866.1271362304688,0.08661270886659622,0.24377267062664032,0.2628328800201416,0.23316563665866852,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0081450625,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,434,0.08705798536539078,870.579833984375,0.08705798536539078,0.25065693259239197,0.16489596664905548,0.09194181859493256,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08706094324588776,0.08705798536539078,144.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,144,,,,,,,,,,,,,
,434,,,,,,,,,,,,,,,,,,,,,,,,,,,145,0.086463063955307,864.6306762695312,0.086463063955307,0.2472010999917984,0.2683757245540619,0.24060899019241333,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0081450625,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,437,0.08709292113780975,870.92919921875,0.08709292113780975,0.24855409562587738,0.15876299142837524,0.09118647128343582,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08708332479000092,0.08709292113780975,145.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,145,,,,,,,,,,,,,
,437,,,,,,,,,,,,,,,,,,,,,,,,,,,146,0.08640729635953903,864.0729370117188,0.08640729635953903,0.24837243556976318,0.26689112186431885,0.2382477968931198,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0081450625,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,440,0.08717037737369537,871.7037353515625,0.08717037737369537,0.24332796037197113,0.1525941789150238,0.0853273794054985,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.08714426308870316,0.08717037737369537,146.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,146,,,,,,,,,,,,,
,440,,,,,,,,,,,,,,,,,,,,,,,,,,,147,0.08611679077148438,861.16796875,0.08611679077148438,0.24816717207431793,0.26857003569602966,0.2367415875196457,nan,0.0,1.0,0.0,0.0,0.0,1.0
0.0081450625,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,443,0.08713613450527191,871.361328125,0.08713613450527191,0.2459743320941925,0.1522746980190277,0.08954232186079025,nan,0.0,1.0,0.0,0.0,0.0,1.0,0.0871385708451271,0.08713613450527191,147.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,147,,,,,,,,,,,,,
,443,,,,,,,,,,,,,,,,,,,,,,,,,,,148,0.08653490990400314,865.34912109375,0.08653490990400314,0.24866653978824615,0.2720922827720642,0.23513181507587433,nan,0.0,1.0,0.0,0.0,0.0,1.0
